track_PixelHits,track_SCTHits,track_PixeldEdX,track_TRTHits,lepton_FVariable,lepton_EMCal,lepton_lambda,lepton_lambda2,lepton_time,lepton_radius,truth_particle_tag,predicted_prob,predicted_label
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.477089,0.0011062622,856.0,155648.0,-6.0688767,34304.0,1,0.9155123,1
True,False,1.3331357e-37,True,0.82459295,0.0050354004,1608.0,372736.0,2.5059006,4672.0,0,0.8995324,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.3810444,0.001739502,2032.0,417792.0,0.5574661,35584.0,1,0.89808553,1
True,False,1.3331357e-37,True,1.1217972,0.0001821518,3216.0,1.507328e+06,-0.020216936,274432.0,1,0.95189303,1
True,False,1.3331357e-37,True,0.52992666,0.2578125,243.0,20608.0,17.542936,9856.0,1,0.88803494,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.1749369,0.0008659363,1680.0,423936.0,-2.3987951,68608.0,1,0.8924407,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8702749,0.0017471313,1376.0,257024.0,2.3684008,51200.0,1,0.8825502,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.950459,0.75390625,140.0,54784.0,1.5218838,5568.0,1,0.40694368,0
True,False,1.3331357e-37,True,0.9430101,0.026855469,2832.0,692224.0,1.6299525,119808.0,1,0.9361232,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.75440294,0.0004234314,1208.0,199680.0,1.2651995,30336.0,1,0.902857,1
True,False,1.3331357e-37,True,0.93192226,0.0010528564,2368.0,301056.0,-1.6006995,117248.0,1,0.9251972,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.194333,0.0005302429,1056.0,477184.0,-2.8096442,18432.0,1,0.89819515,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4152198,0.00016117096,1936.0,1.507328e+06,-1.9363804,145408.0,1,0.9260068,1
True,False,1.3331357e-37,True,1.3103545,0.0005302429,1120.0,548864.0,-0.9485691,15360.0,1,0.89319694,1
True,False,1.3331357e-37,True,1.2777289,0.00036239624,1160.0,577536.0,-1.1296299,21120.0,1,0.8967768,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.3399802,0.07861328,256.0,4000.0,-4.820625,800.0,1,0.92752,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.76128095,0.00040245056,1400.0,497664.0,0.8158949,46080.0,1,0.91439015,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.5074093,0.000705719,1432.0,91136.0,-1.8329629,33536.0,1,0.88185537,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0434704,0.00014019012,3152.0,737280.0,0.8561685,85504.0,0,0.94263333,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.0810435,4.36306e-05,3488.0,495616.0,-2.4210563,72192.0,1,0.93839943,1
True,False,1.3331357e-37,True,1.2052572,0.0006713867,2688.0,495616.0,0.2692064,36864.0,1,0.92332673,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.75431323,0.12988281,237.0,6976.0,0.9269992,2160.0,1,0.7666778,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1088887,0.007537842,1304.0,159744.0,-1.386171,16064.0,1,0.89552,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3136673,0.001449585,1272.0,348160.0,-2.2480757,8192.0,1,0.896275,1
True,False,1.3331357e-37,True,0.8099171,0.0015563965,2080.0,134144.0,-1.1307269,62976.0,1,0.9169597,1
True,False,1.3331357e-37,True,0.33272436,0.00037002563,844.0,132096.0,0.0,13248.0,1,0.9152768,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.5674762,0.2890625,222.0,54016.0,-14.34347,5696.0,0,0.83251244,1
True,False,1.3331357e-37,True,1.6510972,0.0011978149,1832.0,1.35168e+06,0.7283665,23680.0,1,0.9292911,1
True,False,1.3331357e-37,True,0.3533991,0.0005569458,318.0,46080.0,-0.205764,2704.0,1,0.93749905,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.61806566,0.71875,86.5,11904.0,0.39176038,2560.0,0,0.5595288,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.81894475,0.0050964355,1552.0,9024.0,-1.7131791,11840.0,1,0.91849786,1
True,False,1.3331357e-37,True,0.97570896,0.0011978149,1344.0,186368.0,-2.6227078,37888.0,0,0.8981707,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.9146388,0.0003414154,1312.0,282624.0,-0.2811583,34560.0,1,0.8949838,1
True,False,1.3331357e-37,True,1.1306647,0.0003414154,1272.0,432128.0,-2.140442,110592.0,1,0.88685834,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.91723347,0.0006980896,3264.0,114176.0,-0.50425327,62208.0,1,0.9426603,1
True,False,1.3331357e-37,True,1.3146228,0.0009994507,3200.0,663552.0,-0.30718517,46592.0,1,0.939015,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2335589,0.0006637573,760.0,299008.0,0.61154896,41984.0,1,0.8997279,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.79677784,0.0001821518,2560.0,206848.0,1.4971793,223232.0,0,0.9367651,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.9029421,0.0010986328,916.0,325632.0,-2.075048,9792.0,1,0.87879205,1
True,False,1.3331357e-37,True,1.1035726,0.0033569336,1048.0,186368.0,-0.5865245,36096.0,1,0.89167476,1
True,False,1.3331357e-37,True,1.190812,0.43164062,177.0,14080.0,3.2069507,2352.0,0,0.38436875,0
True,False,1.3331357e-37,True,0.9771608,4.1007996e-05,1104.0,313344.0,0.20471539,86528.0,1,0.8993051,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4584954,0.0011367798,1488.0,184320.0,0.0022134974,62464.0,1,0.8768838,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0252755,5.38826e-05,2576.0,1.155072e+06,-2.2936728,132096.0,1,0.9249598,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3194808,0.0015487671,1720.0,132096.0,-1.8454431,75264.0,1,0.8874491,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9680197,0.0022583008,2208.0,610304.0,-0.59053475,38144.0,1,0.9142042,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3060195,0.0003452301,1256.0,205824.0,-2.2460866,62208.0,1,0.878133,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7905944,0.0002861023,1200.0,236544.0,0.0,11904.0,1,0.9180141,1
True,False,1.3331357e-37,True,1.1261729,0.7578125,122.5,16128.0,-4.733846,2224.0,1,0.29109305,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.66465884,0.0008430481,3008.0,1.122304e+06,1.4382336,366592.0,1,0.9580713,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.6685855,0.0009841919,1944.0,872448.0,0.72005767,163840.0,1,0.9115833,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.5984151,0.0013046265,1344.0,168960.0,2.0764966,100352.0,1,0.87453073,1
True,False,1.3331357e-37,True,1.0829369,0.007537842,1248.0,194560.0,-1.3212999,27520.0,1,0.89310956,1
True,False,1.3331357e-37,True,1.1805798,0.0009994507,1576.0,177152.0,2.5751066,54528.0,1,0.8746617,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8193598,0.0050964355,3056.0,50688.0,2.069996,53504.0,1,0.9357774,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.4787942,0.019042969,380.0,73216.0,0.281271,3808.0,1,0.93779963,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0215223,0.00093078613,1128.0,80384.0,-5.71329,11392.0,1,0.9480729,1
True,False,1.3331357e-37,True,1.1724566,0.0006637573,792.0,259072.0,-0.94594085,194560.0,1,0.87729627,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2922479,5.698204e-05,944.0,305152.0,-0.83314127,20096.0,1,0.8890313,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1364366,0.0018615723,1408.0,372736.0,-1.717359,230400.0,1,0.89286894,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.397621,0.0014953613,1448.0,589824.0,0.15129723,38144.0,1,0.89506507,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.8611187,0.00077438354,1304.0,114176.0,-0.1302574,9280.0,1,0.8875614,1
True,False,1.3331357e-37,True,0.97572184,0.0003414154,1304.0,232448.0,5.7012057,24576.0,1,0.8750782,1
True,False,1.3331357e-37,True,0.78154624,0.0015182495,1616.0,477184.0,-0.27156267,90112.0,1,0.90951365,1
True,False,1.3331357e-37,True,1.4727247,0.0002746582,1192.0,442368.0,0.9106317,33280.0,1,0.88904244,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.281697,0.0005912781,652.0,83968.0,-0.9661475,14592.0,1,0.85110223,1
True,False,1.3331357e-37,True,1.4395714,0.0004348755,1968.0,493568.0,-1.3875612,80896.0,1,0.9028148,1
True,False,1.3331357e-37,True,1.0031422,0.0004863739,1088.0,252928.0,-1.4576867,42752.0,1,0.9025748,1
True,False,1.3331357e-37,True,0.33348653,0.0019836426,294.0,37376.0,0.0,2480.0,1,0.9354679,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.3663069,0.6015625,131.0,12480.0,-0.9557026,9792.0,0,0.7566206,1
True,False,1.3331357e-37,True,0.6617805,0.00047683716,2992.0,70144.0,-1.8364477,21248.0,1,0.94174033,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.32416275,0.0036315918,410.0,62208.0,3.318558,1216.0,1,0.951613,1
True,False,1.3331357e-37,True,1.1731803,0.000207901,1368.0,154624.0,-2.1973143,34304.0,1,0.88779634,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3111334,0.0009994507,4320.0,503808.0,-0.50669533,56320.0,1,0.94935215,1
True,False,1.3331357e-37,True,1.4526292,0.00049591064,1488.0,245760.0,-1.6079754,8320.0,0,0.8838181,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3636266,0.0011825562,1984.0,516096.0,0.12754665,103424.0,1,0.90415007,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4315374,0.006378174,1576.0,1.011712e+06,2.8126585,140288.0,1,0.9094051,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2995694,0.0003414154,1168.0,232448.0,-0.717991,69120.0,0,0.87456435,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0816535,0.001739502,2224.0,647168.0,-0.4796477,131072.0,1,0.9134483,1
True,False,1.3331357e-37,True,1.0232958,0.828125,165.0,25088.0,1.4751427,4544.0,1,0.38361531,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0270629,0.578125,136.0,16640.0,-0.812232,4480.0,1,0.3935454,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.48069337,0.00037002563,1536.0,348160.0,4.3163295,17664.0,1,0.9295279,1
True,False,1.3331357e-37,True,1.267564,0.00077438354,1296.0,104448.0,0.6091526,20224.0,1,0.8691367,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0518491,0.0008468628,1792.0,497664.0,0.78498155,68096.0,1,0.89740145,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7657358,0.0,0.0,238592.0,0.73782104,62208.0,1,0.84840626,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.81168354,0.00019264221,3136.0,90112.0,1.2730056,93696.0,1,0.9419849,1
True,False,1.3331357e-37,True,1.2605672,0.00037956238,1440.0,125952.0,-0.23762242,22144.0,1,0.87230176,1
True,False,1.3331357e-37,True,0.80244195,0.0010757446,3712.0,139264.0,0.9656453,36096.0,1,0.9492449,1
True,False,1.3331357e-37,True,1.422118,0.00064849854,1096.0,247808.0,0.12668847,62720.0,1,0.8729364,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.200709,0.0012054443,1416.0,436224.0,2.3354623,32256.0,0,0.88485867,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.8795724,0.0010986328,960.0,301056.0,-2.044369,38144.0,1,0.884814,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2957312,0.5625,138.0,8960.0,-1.854635,1216.0,0,0.31903103,0
True,False,1.3331357e-37,True,0.43853655,0.6796875,38.25,572.0,0.0,6.4375,0,0.6987519,1
True,False,1.3331357e-37,True,0.9959707,0.26367188,201.0,38400.0,-3.4093995,11008.0,1,0.5449285,1
True,False,1.3331357e-37,True,1.260533,0.0019378662,1256.0,387072.0,-2.299462,39936.0,1,0.8932763,1
True,False,1.3331357e-37,True,0.9166114,0.0008659363,1912.0,540672.0,-1.1191491,56832.0,1,0.9069979,1
True,False,1.3331357e-37,True,1.9211379,0.0011978149,1856.0,954368.0,-0.606773,120832.0,1,0.912151,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.3565675,0.03955078,350.0,51712.0,5.820007,2032.0,1,0.9506435,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4468075,0.0009994507,174.0,18432.0,-3.0850558,12224.0,1,0.45796227,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0620754,0.000207901,1328.0,137216.0,-0.44830027,14080.0,1,0.88934666,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.52017695,0.0036315918,482.0,56832.0,-3.163131,996.0,1,0.95183915,1
True,False,1.3331357e-37,True,1.0640718,0.0011978149,1504.0,181248.0,1.2296069,24192.0,1,0.8711719,1
True,False,1.3331357e-37,True,0.6143483,0.00028419495,1464.0,335872.0,5.794286,4384.0,1,0.9176289,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7166964,0.0030517578,1568.0,565248.0,0.4011369,108032.0,1,0.90774065,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.5609629,0.0009994507,648.0,142336.0,-1.432981,15552.0,1,0.8278055,1
True,False,1.3331357e-37,True,1.0098629,0.0008468628,2032.0,1.286144e+06,-1.2991123,58112.0,1,0.9201837,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
